Customer ID,City,Customer Last Name,Market,Region,Segment,State,Country,Customer First Name,Postal Code
DB-3270,Annaba,brumfield,(Africa),Africa,Home Office,Annaba,Algeria,deborah,
LM-7065,Annaba,mackendrick,(Africa),Africa,Consumer,Annaba,Algeria,liz,
MP-7470,Annaba,packer,(Africa),Africa,Home Office,Annaba,Algeria,mark,
PM-18940,Annecy,macintyre,(EU),Central,Consumer,Rhône-Alpes,France,paul,
DJ-13420,Annecy-le-Vieux,joy,(EU),Central,Corporate,Rhône-Alpes,France,denny,
AZ-10750,Annemasse,zypern,(EU),Central,Consumer,Rhône-Alpes,France,annie,
MH-17785,Annonay,herman,(EU),Central,Corporate,Rhône-Alpes,France,maya,
SH-20395,Annonay,hopkins,(EU),Central,Consumer,Rhône-Alpes,France,shahid,
JA-15970,Anqing,airdo,(APAC),North Asia,Consumer,Anhui,China,joseph,
BG-11035,Anqing,gonzalez,(APAC),North Asia,Consumer,Anhui,China,barry,
ML-18265,Anqing,lee,(APAC),North Asia,Consumer,Anhui,China,muhammed,
NP-18325,Anqing,patel,(APAC),North Asia,Consumer,Anhui,China,naresj,
XP-21865,Anqing,preis,(APAC),North Asia,Consumer,Anhui,China,xylona,
JD-16150,Anshan,deggeller,(APAC),North Asia,Corporate,Liaoning,China,justin,
BF-11005,Anshan,franz,(APAC),North Asia,Home Office,Liaoning,China,barry,
LH-17020,Anshan,hazard,(APAC),North Asia,Consumer,Liaoning,China,lisa,
HM-14980,Anshan,macallister,(APAC),North Asia,Consumer,Liaoning,China,henry,
TS-21505,Anshan,sayre,(APAC),North Asia,Consumer,Liaoning,China,tony,
BT-11680,Anshan,thompson,(APAC),North Asia,Consumer,Liaoning,China,brian,
LS-17245,Anshun,smith,(APAC),North Asia,Consumer,Guizhou,China,lynn,
EB-3750,Antakya,becker,(EMEA),EMEA,Corporate,Hatay,Turkey,edward,
NC-8535,Antakya,crebassa,(EMEA),EMEA,Corporate,Hatay,Turkey,nick,
CC-2685,Antalya,carroll,(EMEA),EMEA,Consumer,Antalya,Turkey,craig,
JG-5310,Antalya,gross,(EMEA),EMEA,Corporate,Antalya,Turkey,jason,
EM-4095,Antalya,martin,(EMEA),EMEA,Corporate,Antalya,Turkey,eudokia,
FM-4380,Antalya,mcmath,(EMEA),EMEA,Consumer,Antalya,Turkey,fred,
VM-11685,Antalya,mitchum,(EMEA),EMEA,Home Office,Antalya,Turkey,valerie,
BO-1350,Antalya,overfelt,(EMEA),EMEA,Corporate,Antalya,Turkey,bill,
DP-3000,Antalya,powers,(EMEA),EMEA,Consumer,Antalya,Turkey,darren,
CR-2820,Antalya,reiten,(EMEA),EMEA,Home Office,Antalya,Turkey,cyra,
VS-11820,Antalya,sundaresam,(EMEA),EMEA,Consumer,Antalya,Turkey,vivek,
PV-8985,Antalya,van hugh,(EMEA),EMEA,Home Office,Antalya,Turkey,paul,
DW-3195,Antalya,wiener,(EMEA),EMEA,Corporate,Antalya,Turkey,david,
MZ-7335,Antalya,zettner,(EMEA),EMEA,Home Office,Antalya,Turkey,maria,
MC-7275,Antananarivo,crier,(Africa),Africa,Consumer,Analamanga,Madagascar,marc,
JF-5190,Antananarivo,frazer,(Africa),Africa,Consumer,Analamanga,Madagascar,jamie,
NG-8430,Antananarivo,gelder,(Africa),Africa,Consumer,Analamanga,Madagascar,nathan,
MH-8115,Antananarivo,hernandez,(Africa),Africa,Home Office,Analamanga,Madagascar,mick,
DH-3675,Antananarivo,huffman,(Africa),Africa,Home Office,Analamanga,Madagascar,duane,
MS-7530,Antananarivo,skach,(Africa),Africa,Consumer,Analamanga,Madagascar,marybeth,
SV-10785,Antananarivo,visinsky,(Africa),Africa,Consumer,Analamanga,Madagascar,stewart,
TZ-11445,Antananarivo,zandusky,(Africa),Africa,Corporate,Analamanga,Madagascar,tom,
NB-18655,Antiguo Cuscatlán,balk,(LATAM),Central,Corporate,La Libertad,El Salvador,nona,
SF-20200,Antiguo Cuscatlán,foster,(LATAM),Central,Consumer,La Libertad,El Salvador,sarah,
VF-21715,Antiguo Cuscatlán,freymann,(LATAM),Central,Home Office,La Libertad,El Salvador,vicky,
EH-13990,Antiguo Cuscatlán,hackney,(LATAM),Central,Consumer,La Libertad,El Salvador,erica,
JK-15370,Antiguo Cuscatlán,kimmel,(LATAM),Central,Consumer,La Libertad,El Salvador,jay,
SM-20005,Antiguo Cuscatlán,matthias,(LATAM),Central,Consumer,La Libertad,El Salvador,sally,
BO-11350,Antiguo Cuscatlán,overfelt,(LATAM),Central,Corporate,La Libertad,El Salvador,bill,
RS-19870,Antiguo Cuscatlán,skaria,(LATAM),Central,Home Office,La Libertad,El Salvador,roy,
FW-14395,Antiguo Cuscatlán,wasserman,(LATAM),Central,Corporate,La Libertad,El Salvador,fred,
KW-16570,Antiguo Cuscatlán,williams,(LATAM),Central,Consumer,La Libertad,El Salvador,kelly,
RB-19705,Antipolo,barcio,(APAC),Southeast Asia,Home Office,Calabarzon,Philippines,roger,
CC-12430,Antipolo,clark,(APAC),Southeast Asia,Home Office,Calabarzon,Philippines,chuck,
PC-18745,Antipolo,coakley,(APAC),Southeast Asia,Corporate,Calabarzon,Philippines,pamela,
IG-15085,Antipolo,gibson,(APAC),Southeast Asia,Consumer,Calabarzon,Philippines,ivan,
AH-10195,Antipolo,haines,(APAC),Southeast Asia,Corporate,Calabarzon,Philippines,alan,
LP-17095,Antipolo,preis,(APAC),Southeast Asia,Consumer,Calabarzon,Philippines,liz,
Dp-13240,Antofagasta,percer,(LATAM),South,Home Office,Antofagasta,Chile,dean,
AD-10180,Antony,dominguez,(EU),Central,Home Office,Ile-de-France,France,alan,
ME-17320,Antony,etezadi,(EU),Central,Home Office,Ile-de-France,France,maria,
KB-6600,Antsiranana,brennan,(Africa),Africa,Corporate,Diana,Madagascar,ken,
JM-5265,Antsiranana,molinari,(Africa),Africa,Corporate,Diana,Madagascar,janet,
RB-19570,Antwerp,beeghly,(EU),Central,Consumer,Antwerp,Belgium,rob,
KC-16255,Antwerp,carlisle,(EU),Central,Corporate,Antwerp,Belgium,karen,
HE-14800,Antwerp,engle,(EU),Central,Corporate,Antwerp,Belgium,harold,
JH-16180,Antwerp,hirsh,(EU),Central,Consumer,Antwerp,Belgium,justin,
LH-16750,Antwerp,hughes,(EU),Central,Consumer,Antwerp,Belgium,larry,
MM-18280,Antwerp,macintyre,(EU),Central,Corporate,Antwerp,Belgium,muhammed,
MM-17260,Antwerp,morse,(EU),Central,Consumer,Antwerp,Belgium,magdelene,
NP-18685,Antwerp,pelletier,(EU),Central,Home Office,Antwerp,Belgium,nora,
CT-11995,Antwerp,triggs,(EU),Central,Consumer,Antwerp,Belgium,carol,
LW-16825,Antwerp,workman,(EU),Central,Corporate,Antwerp,Belgium,laurel,
JM-15655,Anzio,mitchum,(EU),South,Corporate,Lazio,Italy,jim,
GH-14485,Aoba-ku,hale,(APAC),North Asia,Corporate,Kanagawa,Japan,gene,
JD-16060,Apatzingán de la Constitución,dunbar,(LATAM),North,Consumer,Michoacán,Mexico,julia,
MP-17470,Apatzingán de la Constitución,packer,(LATAM),North,Home Office,Michoacán,Mexico,mark,
FA-14230,Apeldoorn,atkinson,(EU),Central,Corporate,Gelderland,Netherlands,frank,
PB-19105,Apeldoorn,bühler,(EU),Central,Consumer,Gelderland,Netherlands,peter,
BT-11305,Apeldoorn,thompson,(EU),Central,Home Office,Gelderland,Netherlands,beth,
MZ-17515,Apeldoorn,zewe,(EU),Central,Corporate,Gelderland,Netherlands,mary,
MC-18130,Apodaca,caudle,(LATAM),North,Corporate,Nuevo León,Mexico,mike,
MC-17845,Apodaca,chen,(LATAM),North,Consumer,Nuevo León,Mexico,michael,
AC-10420,Apodaca,crouse,(LATAM),North,Corporate,Nuevo León,Mexico,alyssa,
CD-12790,Apodaca,delaney,(LATAM),North,Home Office,Nuevo León,Mexico,cynthia,
VD-21670,Apodaca,dominguez,(LATAM),North,Consumer,Nuevo León,Mexico,valerie,
FH-14275,Apodaca,hawley,(LATAM),North,Corporate,Nuevo León,Mexico,frank,
AB-10015,Apopa,bergman,(LATAM),Central,Consumer,San Salvador,El Salvador,aaron,
DB-13360,Apopa,bolton,(LATAM),Central,Home Office,San Salvador,El Salvador,dennis,
BD-11770,Apopa,davis,(LATAM),Central,Consumer,San Salvador,El Salvador,bryan,
BD-11320,Apopa,donatelli,(LATAM),Central,Consumer,San Salvador,El Salvador,bill,
PG-18820,Apopa,gardner,(LATAM),Central,Consumer,San Salvador,El Salvador,patrick,
RH-19600,Apopa,haberlin,(LATAM),Central,Consumer,San Salvador,El Salvador,rob,
EH-14125,Apopa,hildebrand,(LATAM),Central,Home Office,San Salvador,El Salvador,eugene,
SJ-20125,Apopa,jacobs,(LATAM),Central,Home Office,San Salvador,El Salvador,sanjit,
HK-14890,Apopa,kirkland,(LATAM),Central,Corporate,San Salvador,El Salvador,heather,
NL-18310,Apopa,lomonaco,(LATAM),Central,Home Office,San Salvador,El Salvador,nancy,
PO-18865,Apopa,o'donnell,(LATAM),Central,Consumer,San Salvador,El Salvador,patrick,
TP-21130,Apopa,pippenger,(LATAM),Central,Consumer,San Salvador,El Salvador,theone,
JP-15520,Apopa,pistek,(LATAM),Central,Consumer,San Salvador,El Salvador,jeremy,
CP-12085,Apopa,prescott,(LATAM),Central,Corporate,San Salvador,El Salvador,cathy,
MS-17365,Apopa,schnelling,(LATAM),Central,Consumer,San Salvador,El Salvador,maribeth,
MS-17980,Apopa,stewart,(LATAM),Central,Corporate,San Salvador,El Salvador,michael,
MW-18235,Apopa,willingham,(LATAM),Central,Corporate,San Salvador,El Salvador,mitch,
AY-10555,Apopa,yotov,(LATAM),Central,Corporate,San Salvador,El Salvador,andy,
LB-16795,Apopka,beltran,(US),South,Home Office,Florida,United States,laurel,32712
CK-12205,Apopka,kastensmidt,(US),South,Consumer,Florida,United States,chloris,32712
RP-19855,Apopka,phan,(US),South,Corporate,Florida,United States,roy,32712
PK-19075,Apple Valley,kriz,(US),West,Consumer,California,United States,pete,92307
KB-16240,Aprilia,bern,(EU),South,Corporate,Lazio,Italy,karen,
JF-15565,Aprilia,fjeld,(EU),South,Consumer,Lazio,Italy,jill,
AH-10075,Aprilia,hart,(EU),South,Corporate,Lazio,Italy,adam,
MM-18055,Apucarana,moray,(LATAM),South,Consumer,Parana,Brazil,michelle,
NF-8475,Ar Raqqah,französisch,(EMEA),EMEA,Home Office,Ar Raqqah,Syria,neil,
BB-11545,Aracaju,bowman,(LATAM),South,Corporate,Sergipe,Brazil,brenda,
MP-18175,Aracaju,pelletier,(LATAM),South,Home Office,Sergipe,Brazil,mike,
AA-10645,Aracati,andreadi,(LATAM),South,Consumer,Ceará,Brazil,anna,
NB-8655,Arak,balk,(EMEA),EMEA,Corporate,Markazi,Iran,nona,
MK-8160,Arak,kennedy,(EMEA),EMEA,Consumer,Markazi,Iran,mike,
EL-3735,Arak,ludwig,(EMEA),EMEA,Home Office,Markazi,Iran,ed,
MT-7815,Arak,tillman,(EMEA),EMEA,Consumer,Markazi,Iran,meg,
JB-16000,Arapongas,bell-,(LATAM),South,Consumer,Parana,Brazil,joy,
MG-18205,Araranguá,gastineau,(LATAM),South,Corporate,Santa Catarina,Brazil,mitch,
DO-13435,Araranguá,ordway,(LATAM),South,Consumer,Santa Catarina,Brazil,denny,
DP-13000,Araranguá,powers,(LATAM),South,Consumer,Santa Catarina,Brazil,darren,
LS-16975,Araranguá,shagiari,(LATAM),South,Home Office,Santa Catarina,Brazil,lindsay,
RO-19780,Araraquara,o'brian,(LATAM),South,Consumer,São Paulo,Brazil,rose,
MN-17935,Arauca,nguyen,(LATAM),South,Consumer,Arauca,Colombia,michael,
ZD-11925,Arbil,donatelli,(EMEA),EMEA,Consumer,Arbil,Iraq,zuschuss,
PF-9165,Arbil,fox,(EMEA),EMEA,Consumer,Arbil,Iraq,philip,
FH-4275,Arbil,hawley,(EMEA),EMEA,Corporate,Arbil,Iraq,frank,
JK-5640,Arbil,kriz,(EMEA),EMEA,Home Office,Arbil,Iraq,jim,
DL-3330,Arbil,leinenbach,(EMEA),EMEA,Consumer,Arbil,Iraq,denise,
SL-10155,Arbil,luxemburg,(EMEA),EMEA,Home Office,Arbil,Iraq,sara,
BM-1140,Arbil,martin,(EMEA),EMEA,Consumer,Arbil,Iraq,becky,
JO-5550,Arbil,ocampo,(EMEA),EMEA,Home Office,Arbil,Iraq,jesus,
JK-15625,Arcoverde,karlsson,(LATAM),South,Consumer,Pernambuco,Brazil,jim,
HA-4920,Ardabil,andreada,(EMEA),EMEA,Consumer,Ardabil,Iran,helen,
MC-8130,Ardabil,caudle,(EMEA),EMEA,Corporate,Ardabil,Iran,mike,
CD-1980,Ardabil,darley,(EMEA),EMEA,Consumer,Ardabil,Iran,carol,
RE-9405,Ardabil,emerson,(EMEA),EMEA,Consumer,Ardabil,Iran,ricardo,
AG-525,Ardabil,gerbode,(EMEA),EMEA,Corporate,Ardabil,Iran,andy,
JL-5130,Ardabil,lebron,(EMEA),EMEA,Consumer,Ardabil,Iran,jack,
JM-5580,Ardabil,matthias,(EMEA),EMEA,Consumer,Ardabil,Iran,jill,
SN-10560,Ardabil,norling,(EMEA),EMEA,Home Office,Ardabil,Iran,skye,
TS-11205,Ardabil,seio,(EMEA),EMEA,Corporate,Ardabil,Iran,thomas,
JB-5925,Ardahan,blumstein,(EMEA),EMEA,Consumer,Ardahan,Turkey,joni,
TH-21550,Arequipa,hopkins,(LATAM),South,Home Office,Arequipa,Peru,tracy,
MG-18145,Arica,gockenbach,(LATAM),South,Consumer,Arica y Parinacota,Chile,mike,
MB-8085,Arkhangelsk,brown,(EMEA),EMEA,Consumer,Arkhangel'sk,Russia,mick,
ED-3885,Arkhangelsk,ducich,(EMEA),EMEA,Home Office,Arkhangel'sk,Russia,emily,
PO-9180,Arkhangelsk,overcash,(EMEA),EMEA,Home Office,Arkhangel'sk,Russia,philisse,
GW-4605,Arkhangelsk,weimer,(EMEA),EMEA,Consumer,Arkhangel'sk,Russia,giulietta,
JM-15535,Arles,myrick,(EU),Central,Consumer,Provence-Alpes-Côte d'Azur,France,jessica,
EB-13750,Arlington,becker,(US),South,Corporate,Virginia,United States,edward,22204
CB-12025,Arlington,brandow,(US),Central,Consumer,Texas,United States,cassandra,76017
DC-12850,Arlington,campbell,(US),Central,Consumer,Texas,United States,dan,76017
SC-20260,Arlington,cohen,(US),Central,Corporate,Texas,United States,scott,76017
MC-17590,Arlington,collister,(US),Central,Corporate,Texas,United States,matt,76017
SC-20050,Arlington,company a,(US),Central,Home Office,Texas,United States,sample,76017
SC-20230,Arlington,coram,(US),Central,Corporate,Texas,United States,scot,76017
LE-16810,Arlington,elliston,(US),South,Consumer,Virginia,United States,laurel,22204
SE-20110,Arlington,engle,(US),South,Consumer,Virginia,United States,sanjit,22204
AG-10390,Arlington,goldenen,(US),South,Consumer,Virginia,United States,allen,22204
MG-17875,Arlington,grace,(US),South,Home Office,Virginia,United States,michael,22204
CK-12760,Arlington,kinney,(US),South,Corporate,Virginia,United States,cyma,22204
AS-10045,Arlington,smayling,(US),South,Corporate,Virginia,United States,aaron,22204
MV-17485,Arlington,van huff,(US),South,Consumer,Virginia,United States,mark,22204
GZ-14470,Arlington,zandusky,(US),South,Consumer,Virginia,United States,gary,22204
SC-20845,Arlington Heights,chung,(US),Central,Consumer,Illinois,United States,sung,60004
MG-17695,Armenia,gnade,(LATAM),South,Consumer,Quindío,Colombia,maureen,
BP-11230,Armenia,patterson,(LATAM),South,Consumer,Quindío,Colombia,benjamin,
JJ-15445,Armidale,jackson,(APAC),Oceania,Consumer,New South Wales,Australia,jennifer,
AR-10510,Armidale,roberts,(APAC),Oceania,Consumer,New South Wales,Australia,andrew,
HW-14935,Armidale,wasserman,(APAC),Oceania,Corporate,New South Wales,Australia,helen,
BD-11635,Arnhem,derr,(EU),Central,Consumer,Gelderland,Netherlands,brian,
DL-13315,Arnhem,latchford,(EU),Central,Consumer,Gelderland,Netherlands,delfina,
CC-12145,Arnsberg,crestani,(EU),Central,Consumer,North Rhine-Westphalia,Germany,charles,
PO-19180,Arnsberg,overcash,(EU),Central,Home Office,North Rhine-Westphalia,Germany,philisse,
DB-13555,Arraiján,badders,(LATAM),Central,Corporate,Panama,Panama,dorothy,
RB-19645,Arraiján,barroso,(LATAM),Central,Corporate,Panama,Panama,robert,
CB-12415,Arraiján,brittain,(LATAM),Central,Consumer,Panama,Panama,christy,
MC-17575,Arraiján,collins,(LATAM),Central,Consumer,Panama,Panama,matt,
DK-12835,Arraiján,kotsonis,(LATAM),Central,Corporate,Panama,Panama,damala,
KL-16555,Arraiján,lampkin,(LATAM),Central,Corporate,Panama,Panama,kelly,
GM-14500,Arraiján,mcclure,(LATAM),Central,Consumer,Panama,Panama,gene,
TS-21430,Arraiján,stivers,(LATAM),Central,Corporate,Panama,Panama,tom,
KW-16435,Arraiján,willman,(LATAM),Central,Consumer,Panama,Panama,katrina,
KD-16495,Arras,dawkins,(EU),Central,Corporate,Nord-Pas-de-Calais,France,keith,
ES-14020,Arras,smith,(EU),Central,Consumer,Nord-Pas-de-Calais,France,erica,
AB-10255,Artemisa,ballentine,(LATAM),Caribbean,Home Office,Artemisa,Cuba,alejandro,
SC-20440,Artemisa,chance,(LATAM),Caribbean,Corporate,Artemisa,Cuba,shaun,
JE-5610,Arusha,epp,(Africa),Africa,Corporate,Arusha,Tanzania,jim,
MG-7875,Arusha,grace,(Africa),Africa,Home Office,Arusha,Tanzania,michael,
PM-9135,Arusha,mcvee,(Africa),Africa,Home Office,Arusha,Tanzania,peter,
VP-11760,Arusha,pisteka,(Africa),Africa,Corporate,Arusha,Tanzania,victoria,
CS-2175,Arusha,sheldon,(Africa),Africa,Corporate,Arusha,Tanzania,charles,
MO-7800,Arzgir,o'connel,(EMEA),EMEA,Home Office,Stavropol',Russia,meg,
JK-16120,Asansol,kriz,(APAC),Central Asia,Home Office,West Bengal,India,julie,
BS-11755,Asansol,stewart,(APAC),Central Asia,Consumer,West Bengal,India,bruce,
DB-13270,Aschaffenburg,brumfield,(EU),Central,Home Office,Bavaria,Germany,deborah,
BE-11455,Aschaffenburg,eason,(EU),Central,Home Office,Bavaria,Germany,brad,
NS-18640,Aschaffenburg,staavos,(EU),Central,Corporate,Bavaria,Germany,noel,
KB-6405,Ashdod,bavinger,(EMEA),EMEA,Home Office,Southern,Israel,katrina,
CS-2400,Ashdod,schild,(EMEA),EMEA,Home Office,Southern,Israel,christopher,
SG-20605,Asheville,goranitis,(US),South,Consumer,North Carolina,United States,speros,28806
DM-13345,Asheville,monton,(US),South,Corporate,North Carolina,United States,denise,28806
TS-21205,Asheville,seio,(US),South,Corporate,North Carolina,United States,thomas,28806
RC-19960,Ashford,crowe,(EU),North,Consumer,England,United Kingdom,ryan,
SC-10770,Ashgabat,carmichael,(EMEA),EMEA,Corporate,Ashgabat,Turkmenistan,stewart,
MF-8250,Ashgabat,federle,(EMEA),EMEA,Corporate,Ashgabat,Turkmenistan,monica,
LL-6840,Ashgabat,leatherbury,(EMEA),EMEA,Consumer,Ashgabat,Turkmenistan,lauren,
PS-8760,Ashgabat,stobb,(EMEA),EMEA,Consumer,Ashgabat,Turkmenistan,pamela,
BT-1485,Ashgabat,thomas,(EMEA),EMEA,Home Office,Ashgabat,Turkmenistan,brad,
KT-6480,Ashgabat,thornton,(EMEA),EMEA,Consumer,Ashgabat,Turkmenistan,kean,
BT-1440,Ashgabat,trafton,(EMEA),EMEA,Consumer,Ashgabat,Turkmenistan,bobby,
RW-9690,Ashgabat,waldorf,(EMEA),EMEA,Consumer,Ashgabat,Turkmenistan,robert,
TZ-11580,Ashgabat,zic,(EMEA),EMEA,Consumer,Ashgabat,Turkmenistan,tracy,
JS-5685,Ashqelon,sink,(EMEA),EMEA,Corporate,Southern,Israel,jim,
RM-19375,Assen,messe,(EU),Central,Consumer,Drenthe,Netherlands,raymond,
DO-13645,Assen,o'connell,(EU),Central,Consumer,Drenthe,Netherlands,doug,
SJ-10125,Astana,jacobs,(EMEA),EMEA,Home Office,Astana,Kazakhstan,sanjit,
JM-5535,Astana,myrick,(EMEA),EMEA,Consumer,Astana,Kazakhstan,jessica,
CV-2295,Astana,vanderzanden,(EMEA),EMEA,Consumer,Astana,Kazakhstan,christina,
SB-20185,Asti,brown,(EU),South,Consumer,Piedmont,Italy,sarah,
TB-11520,Astrakhan',blumstein,(EMEA),EMEA,Consumer,Astrakhan',Russia,tracy,
BD-1725,Astrakhan',degenhardt,(EMEA),EMEA,Consumer,Astrakhan',Russia,bruce,
AJ-780,Astrakhan',jacobs,(EMEA),EMEA,Corporate,Astrakhan',Russia,anthony,
MM-7260,Astrakhan',morse,(EMEA),EMEA,Consumer,Astrakhan',Russia,magdelene,
BP-1230,Astrakhan',patterson,(EMEA),EMEA,Consumer,Astrakhan',Russia,benjamin,
CP-2085,Astrakhan',prescott,(EMEA),EMEA,Corporate,Astrakhan',Russia,cathy,
CR-2625,Astrakhan',roper,(EMEA),EMEA,Home Office,Astrakhan',Russia,corey,
MT-17815,Asunción,tillman,(LATAM),South,Consumer,Asunción,Paraguay,meg,
RD-9720,Aswan,demir,(Africa),Africa,Consumer,Aswan,Egypt,roger,
VW-11775,Aswan,wilson,(Africa),Africa,Corporate,Aswan,Egypt,victoria,
CK-2595,Asyut,kelty,(Africa),Africa,Consumer,Asyut,Egypt,clytie,
NL-8310,Asyut,lomonaco,(Africa),Africa,Home Office,Asyut,Egypt,nancy,
LS-7245,Atakpame,smith,(Africa),Africa,Consumer,Plateaux,Togo,lynn,
SS-10590,Atakpame,sunley,(Africa),Africa,Consumer,Plateaux,Togo,sonia,
RA-19885,Athens,ausman,(US),South,Corporate,Georgia,United States,ruben,30605
JF-15490,Athens,farry,(US),South,Consumer,Georgia,United States,jeremy,30605
JO-15145,Athens,o'briant,(US),South,Corporate,Georgia,United States,jack,30605
JC-15775,Atlanta,castell,(US),South,Consumer,Georgia,United States,john,30318
SC-20380,Atlanta,collister,(US),South,Consumer,Georgia,United States,shahid,30318
PF-19225,Atlanta,flathmann,(US),South,Consumer,Georgia,United States,phillip,30318
JG-15160,Atlanta,galang,(US),South,Consumer,Georgia,United States,james,30318
SG-20470,Atlanta,gordon,(US),South,Consumer,Georgia,United States,sheri,30318
FH-14350,Atlanta,harton,(US),South,Consumer,Georgia,United States,fred,30318
HP-14815,Atlixco,pawlan,(LATAM),North,Home Office,Puebla,Mexico,harold,
LM-17065,Atsugacho,mackendrick,(APAC),North Asia,Consumer,Hokkaido,Japan,liz,
LA-16780,Aubervilliers,armstrong,(EU),Central,Corporate,Ile-de-France,France,laura,
DC-13285,Aubervilliers,catini,(EU),Central,Consumer,Ile-de-France,France,debra,
SH-19975,Aubervilliers,hughsby,(EU),Central,Corporate,Ile-de-France,France,sally,
TS-21085,Aubervilliers,sissman,(EU),Central,Consumer,Ile-de-France,France,thais,
RB-19360,Auburn,buch,(US),East,Consumer,New York,United States,raymond,13021
RE-19450,Auburn,eichhorn,(US),East,Consumer,New York,United States,richard,13021
TM-21010,Auburn,manning,(US),East,Consumer,New York,United States,tamara,13021
AM-10705,Auburn,mcfarland,(US),South,Consumer,Alabama,United States,anne,36830
MS-17710,Auburn,satty,(US),South,Consumer,Alabama,United States,maurice,36830
AS-10135,Auburn,shami,(US),West,Home Office,Washington,United States,adrian,98002
GA-14725,Auckland,armstrong,(APAC),Oceania,Consumer,Auckland,New Zealand,guy,
JB-16045,Auckland,barnett,(APAC),Oceania,Home Office,Auckland,New Zealand,julia,
KB-16600,Auckland,brennan,(APAC),Oceania,Corporate,Auckland,New Zealand,ken,
RD-19900,Auckland,dartt,(APAC),Oceania,Consumer,Auckland,New Zealand,ruben,
KE-16420,Auckland,edelman,(APAC),Oceania,Corporate,Auckland,New Zealand,katrina,
BF-10975,Auckland,fisher,(APAC),Oceania,Corporate,Auckland,New Zealand,barbara,
FG-14260,Auckland,gastineau,(APAC),Oceania,Home Office,Auckland,New Zealand,frank,
TH-21100,Auckland,hendricks,(APAC),Oceania,Consumer,Auckland,New Zealand,thea,
CL-12700,Auckland,leslie,(APAC),Oceania,Home Office,Auckland,New Zealand,craig,
PO-18850,Auckland,o'brill,(APAC),Oceania,Consumer,Auckland,New Zealand,patrick,
AP-10915,Auckland,prichep,(APAC),Oceania,Consumer,Auckland,New Zealand,arthur,
TS-21370,Auckland,sumrall,(APAC),Oceania,Corporate,Auckland,New Zealand,todd,
KT-16480,Auckland,thornton,(APAC),Oceania,Consumer,Auckland,New Zealand,kean,
OT-18730,Auckland,toch,(APAC),Oceania,Consumer,Auckland,New Zealand,olvera,
SW-20275,Auckland,williamson,(APAC),Oceania,Consumer,Auckland,New Zealand,scott,
TB-21625,Augsburg,brown,(EU),Central,Consumer,Bavaria,Germany,trudy,
TD-20995,Augsburg,dahlen,(EU),Central,Consumer,Bavaria,Germany,tamara,
KM-16660,Augsburg,miller,(EU),Central,Consumer,Bavaria,Germany,khloe,
SR-20425,Augsburg,roach,(EU),Central,Home Office,Bavaria,Germany,sharelle,
GR-14560,Augsburg,rosenberg,(EU),Central,Corporate,Bavaria,Germany,georgia,
MS-17770,Augsburg,schwartz,(EU),Central,Consumer,Bavaria,Germany,maxwell,
CC-12370,Aulnay-sous-Bois,conant,(EU),Central,Consumer,Ile-de-France,France,christopher,
BD-11500,Aulnay-sous-Bois,drucker,(EU),Central,Consumer,Ile-de-France,France,bradley,
CP-12340,Aulnay-sous-Bois,phan,(EU),Central,Corporate,Ile-de-France,France,christine,
SM-20905,Aurangabad,mackendrick,(APAC),Central Asia,Consumer,Bihar,India,susan,
KA-16525,Aurora,andreada,(US),Central,Consumer,Illinois,United States,kelly,60505
LC-16870,Aurora,cacioppo,(US),West,Consumer,Colorado,United States,lena,80013
ZC-21910,Aurora,carroll,(US),Central,Consumer,Illinois,United States,zuschuss,60505
TC-21475,Aurora,chapman,(US),West,Home Office,Colorado,United States,tony,80013
ME-17725,Aurora,engle,(US),West,Consumer,Colorado,United States,max,80013
JM-16195,Aurora,mackendrick,(US),West,Consumer,Colorado,United States,justin,80013
TP-21565,Aurora,poddar,(US),West,Corporate,Colorado,United States,tracy,80013
AW-10930,Aurora,wiediger,(US),Central,Home Office,Illinois,United States,arthur,60505
SW-20245,Aurora,wooten,(US),Central,Consumer,Illinois,United States,scot,60505
TB-21250,Austin,brockman,(US),Central,Consumer,Texas,United States,tim,78745
RD-19930,Austin,d'ascenzo,(US),Central,Consumer,Texas,United States,russell,78745
JF-15355,Austin,fein,(US),Central,Consumer,Texas,United States,jay,78745
GM-14455,Austin,mitchum,(US),Central,Home Office,Texas,United States,gary,78745
AR-10825,Austin,rawles,(US),Central,Corporate,Texas,United States,anthony,78745
CS-12130,Austin,sievert,(US),Central,Consumer,Texas,United States,chad,78745
BC-11125,Auxerre,castell,(EU),Central,Home Office,Burgundy,France,becky,
BG-11740,Avadi,geld,(APAC),Central Asia,Consumer,Tamil Nadu,India,bruce,
TN-21040,Avellaneda,norvell,(LATAM),South,Home Office,Santa Fe,Argentina,tanja,
KC-16675,Avignon,carter,(EU),Central,Corporate,Provence-Alpes-Côte d'Azur,France,kimberly,
CR-12820,Avignon,reiten,(EU),Central,Home Office,Provence-Alpes-Côte d'Azur,France,cyra,
MY-17380,Avion,yedwab,(EU),Central,Corporate,Nord-Pas-de-Calais,France,maribeth,
PB-19150,Avondale,brown,(US),West,Consumer,Arizona,United States,philip,85323
AC-10450,Avondale,cox,(US),West,Consumer,Arizona,United States,amy,85323
KM-16720,Avondale,miller,(US),West,Consumer,Arizona,United States,kunst,85323
BS-1755,Aydin,stewart,(EMEA),EMEA,Consumer,Aydin,Turkey,bruce,
